0.9991240967229749,0.3351468244424448,0.20942412439990987,0.019170288079295567;-0.17129690945148468
0.7914151890866042,0.9615104346327819,0.8163802189042717,0.6839539196017517;-0.2321108728647232
0.658912248241633,0.7939745752694427,0.19613384151420565,0.3147723610958578;-0.21205992996692657
0.9064597545526527,0.7777838682886081,0.9932304263755711,0.9978680384405008;-0.17024680972099304
0.09847617963748972,0.6308197001970909,0.9938142493689062,0.2780983741197033;-0.14537808299064636
0.0033565725944947784,0.49115603969204946,0.9862266129597108,0.46761520305471516;-0.16617600619792938
0.8236400854327217,0.6062312273796981,0.6989821072648856,0.30988800060640564;-0.19106028974056244
0.35482877626520665,0.2563694323941708,0.5309993143106264,0.5542392911398693;-0.08437282592058182
0.13972972768084035,0.5248107787746302,0.8755205707321647,0.6345413201246664;-0.17118360102176666
0.5431894491712443,0.786344453521999,0.7649111268868372,0.37960068100530453;-0.20813734829425812
0.3346524593622645,0.45044701503962215,0.9236828116196493,0.1430604860051714;-0.1564263254404068
0.12071918771952868,0.6399435530752817,0.9161495457005805,0.7343483604837187;-0.2049649953842163
0.2362583345135877,0.07500845686812163,0.9976162755866687,0.3792109312022881;-0.14377601444721222
0.32857733906815373,0.41085579280224604,0.4675298720430312,0.45667191587659195;-0.19002512097358704
0.9570244211808088,0.010682609176078864,0.809785387460753,0.3831133776889105;-0.1702704131603241
0.0402758740062154,0.5711518885506376,0.2442931075043947,0.08332238913000012;-0.182891383767128
0.39518661868191174,0.17658301703331367,0.38898412207317745,0.10982565160986157;-0.1861722767353058
0.8186798833474817,0.7158370065158703,0.9868141651876468,0.11710763541075142;-0.15453870594501495
0.9921988020503162,0.6012210639894773,0.9727342904408551,0.5754586455484627;-0.153721421957016
0.7077787198227101,0.23709503759930767,0.748099855115998,0.3161108469991837;-0.1585078239440918
0.4877361426115009,0.5806975072127012,0.9449340408703997,0.3885952032308305;-0.17446154356002808
0.6517988261971371,0.7110328547507514,0.9559129011759652,0.9862459927403442;-0.13422249257564545
0.27572641627618166,0.4301580675699581,0.7070233661783563,0.2904088358960689;-0.13761821389198303
0.09434182460585393,0.7163051962775835,0.5313020908892752,0.3149574005416379;-0.1606934517621994
0.6122632117791772,0.4325161959986284,0.5377745981740685,0.24947004469146583;-0.1260947585105896
0.1543978662049732,0.36193372380507016,0.6237571276891204,0.3496669503120361;-0.21035820245742798
0.23779291883348014,0.5079607354311007,0.9999941563330436,0.22990446286320998;-0.1916140764951706
0.045457153293867805,0.34603450403961833,0.9659775015234139,0.587336320460508;-0.15653546154499054
0.033334811012279246,0.564123275178802,0.9892070753982962,0.6202866855967912;-0.156821608543396
0.9752225648348818,0.8418338687870519,0.9869202183904375,0.3870187805002133;-0.18815161287784576
0.8735328147339081,0.7809241875067836,0.7686296687258833,0.7279905596205634;-0.18711601197719574
0.1427001707075773,0.6554494552757234,0.6337657669458323,0.25516869621087046;-0.16834066808223724
0.001031835725983031,0.11067538131708066,0.9874432095576423,0.6514507097904578;-0.1563638597726822
0.21458286006313876,0.7404432472130184,0.9984649608841262,0.7098161782538137;-0.10497202724218369
0.7960593068748171,0.4862722557207338,0.6829376514554168,0.746778612116185;-0.17309030890464783
0.345651857483122,0.04049324245467407,0.9801149590714359,0.7008566583562585;-0.13201892375946045
0.1596072403296927,0.8377733613862987,0.891953404429263,0.999925568491864;-0.1710146814584732
0.22215369414948566,0.5079622262085182,0.8634559302176352,0.3898484486434787;-0.14510607719421387
0.34624836274109866,0.6312247232283648,0.9842417610181674,0.4404090865404896;-0.18823224306106567
0.06785682469582185,0.3267751316636775,0.9998887064345344,0.9710557456988803;-0.1537647694349289
0.09583008676004191,0.26851799166995216,0.988311709194585,0.3108534972215261;-0.1456141620874405
0.11338372957685344,0.49900564720682916,0.9421359080766633,0.6635113276298219;-0.1450607031583786
0.40002379233578017,0.9830041362735208,0.9291857217366991,0.8821204725663612;-0.18635088205337524
0.34783949892050603,0.1452989765405146,0.9966465237825135,0.8177408642015194;-0.23501580953598022
0.017280942225968265,0.3072945670571388,0.9999881747086858,0.43190144781675166;-0.1350647658109665
0.5766182475519136,0.1267509799991262,0.7783723864516681,0.5529815464972208;-0.15674050152301788
0.11494157691022133,0.12551568995609302,0.9852321487410588,0.9544362929124529;-0.17154410481452942
0.3398104936050594,0.16779340398034537,0.9974851676843574,0.3650516324585994;-0.1172906905412674
0.06156815638865187,0.38861968695507065,0.993224235079215,0.7321764142991334;-0.13407455384731293
0.054518025971404704,0.2840103201430508,0.9986698410985511,0.6436158273046699;-0.1565369814634323
0.31540133071727,0.7898151838437181,0.7146415590893098,0.9272552222154511;-0.23519089818000793
0.4229860829197172,0.2226758167385906,0.968045627825122,0.4984411779413622;-0.13187697529792786
0.4984880562352365,0.49941977739992954,0.9822455493098523,0.8228549746917624;-0.14377570152282715
0.0014389120013972364,0.05750636426795433,0.9478255831934004,0.5538205359763158;-0.13620269298553467
0.4814663431690246,0.2987860279494304,0.9169602426163753,0.4042067015919951;-0.15876829624176025
0.03609671310417162,0.49187005104715137,0.9966196067986046,0.45369628649503;-0.1356191337108612
0.7734022818247328,0.14145127813562924,0.7537244597579638,0.6908868513407427;-0.14686532318592072
0.6976590475500795,0.10772431832642809,0.8489593157737756,0.353933175715759;-0.13178890943527222
0.0015397718909405972,0.04747078964758742,0.9300142810475387,0.5416604652738015;-0.1328672468662262
0.46454570876351564,0.005661634802478089,0.9969590157634755,0.4171011497641851;-0.13390660285949707
0.2926212215169926,0.2875786711744973,0.9534837518294134,0.3302931343335874;-0.13412804901599884
0.29589970522842357,0.06109092843061792,0.9812704742851969,0.39648451753350644;-0.17196005582809448
0.7661506560972053,0.003932153975290814,0.6405272285544071,0.6351701085236814;-0.13633665442466736
0.9222463194036199,0.1594456989539227,0.6607776538974961,0.4046198532387756;-0.17303070425987244
0.04768441594163134,0.33840809714081094,0.9868380669350861,0.48689555183269073;-0.1283247470855713
0.9452334129511922,0.1780559588498251,0.9990449550937684,0.2157972622117047;-0.1460777223110199
0.25425720227557214,0.3259871881340136,0.89259207338745,0.309619689394672;-0.13498690724372864
0.0985987887486052,0.2168360449479167,0.9934757919276864,0.4701458694398255;-0.14829973876476288
0.14715875770564124,0.4589666400860021,0.8735903132320446,0.3246085308587624;-0.11959914118051529
0.16747138861847943,0.16449345360191953,0.9617761955946296,0.3596059286959562;-0.15778659284114838
0.012489898938567959,0.07929253688423288,0.9483419734117084,0.44731566253147015;-0.127609983086586
0.00012675148661982777,0.2101752107373361,0.7363457142672698,0.4319302911424584;-0.14242376387119293
0.22322328282408954,0.38524465600184055,0.9974822926507664,0.4652166993653857;-0.14508530497550964
0.162089483643018,0.4166212317536172,0.954307421070343,0.4193139608622457;-0.15985484421253204
3.318227553126672e-05,0.26378549824420466,0.8813624938090339,0.5138458359028528;-0.10915198177099228
0.1612528698252959,0.515644915051974,0.7993195353877125,0.5496486740192761;-0.15935632586479187
0.3311805557455925,0.27405352356495966,0.9773975491130031,0.35501513638235116;-0.15899862349033356
0.3037656716849658,0.24016184702442456,0.685013731135651,0.34940082257326155;-0.1454334706068039
0.005026656010398763,0.1343062331095192,0.8587932431211331,0.5031698262623567;-0.11413630843162537
0.5047509626205673,0.020776833509965585,0.9998362158750911,0.2903614836472853;-0.16968730092048645
0.11638384053614756,0.3542141797489173,0.9178601293231468,0.4774474780640374;-0.1198805570602417
0.0035308240960332765,0.23146159142654166,0.9993485011439445,0.3299357594926732;-0.11701641231775284
0.0018396953933547365,0.48608000031028464,0.9968791563611047,0.7267261658593125;-0.13371169567108154
0.08697875502117794,0.009449218873864376,0.965732196332525,0.2642640529965269;-0.1462010145187378
0.21906849048148913,0.14127084719966038,0.9840764086117504,0.4126929560660929;-0.1170111820101738
0.033388536336824835,0.29760048336657074,0.8255692507287664,0.3798942228408412;-0.15691626071929932
0.2143078683718753,0.2524441555762159,0.9842775606413249,0.43022273625817287;-0.13558828830718994
0.09862082186243987,0.13461649926824187,0.8844658826020404,0.35923270743255864;-0.15793295204639435
0.377544726914357,0.018834892824537597,0.9486442119135136,0.48820885046750795;-0.14683738350868225
0.0025554160533124044,0.3178123698756584,0.9753025000057204,0.483908571088264;-0.11816650629043579
0.3443743310653134,0.1215222226871686,0.9920389404634007,0.6248463566098532;-0.175410196185112
0.0004794182734214228,0.3419385315303284,0.9960255952941326,0.2913029512239197;-0.1285635083913803
0.04125907935930444,0.3966137079395208,0.9476417484313732,0.4992068402033205;-0.1553691327571869
0.022038962408858134,0.25832101165831967,0.965922686030121,0.4743761180259951;-0.13569150865077972
0.008452319873810517,0.1852356606071328,0.9216045901156549,0.6355814084524465;-0.14178185164928436
0.018127676327293566,0.3062472961103586,0.9872830122400079,0.5167394400419425;-0.09439677000045776
0.007669677551986715,0.26182648035396316,0.9768938027642085,0.665047360638582;-0.12537281215190887
0.3431843742353403,0.19421640183662411,0.9994295840849179,0.43155604691586136;-0.17412887513637543
0.01959002058150006,0.20381278513995005,0.9960419553477902,0.3293987687063026;-0.08952676504850388
0.013889346931185844,0.3521911798966929,0.9803629806557889,0.31950797826123967;-0.12617850303649902
0.013824226883527272,0.3024041309316625,0.9861190381411705,0.3697348084947324;-0.12790806591510773
0.018799639471602323,0.27715153142186527,0.9539778493956083,0.4754865033392657;-0.1439877301454544
0.036350254489029295,0.3304735930151085,0.9942626559067383,0.3608549339605397;-0.12000429630279541
0.1057189954010481,0.11488094075379307,0.9985855830974858,0.4322512328612965;-0.14568930864334106
0.024181271639028133,0.1824770612801997,0.99788443177837,0.3735484271812094;-0.15404382348060608
0.2083808214397389,0.33765111698168687,0.9999964149334424,0.2197944283563883;-0.1484569013118744
0.010477338839564657,0.21322710621440272,0.9996356545940202,0.3777889114911882;-0.1271318644285202
0.027636367017784488,0.4168869462401531,0.956043397352049,0.35890433200847605;-0.21033944189548492
0.1589467708438489,0.2130876307144724,0.9170461723315269,0.5588232453197661;-0.127794086933136
0.002567292175311418,0.3420067803393749,0.9980303629486009,0.3777302139222528;-0.11871127039194107
0.14183109812421443,0.02035576562201171,0.9977161855073632,0.3342030507335859;-0.1463262438774109
0.12979366393734185,0.24848468268078971,0.9980274222664619,0.25546330142320983;-0.13550089299678802
0.06508360845514824,0.31780302037562486,0.9691279179912279,0.30427283559152707;-0.16794857382774353
0.052661936944171706,0.24772789359714684,0.9991222080088502,0.30144992294901873;-0.13517636060714722
0.018288686025102814,0.3302002350415951,0.9996722602188515,0.3789841110295441;-0.09086067229509354
0.0015660228891543786,0.35771539670002855,0.9929585999829088,0.4135339971977773;-0.12939389050006866
0.024824851034292425,0.29159899478460427,0.994010291224834,0.5620062492878575;-0.14614127576351166
0.3180590001902274,0.17709554492940363,0.9998963459870189,0.4342315289456208;-0.1594005525112152
0.08420852283542579,0.36724192532161193,0.9449829594043752,0.2929961638662938;-0.11760760843753815
0.009576361700282044,0.44531325577899283,0.9963763568977932,0.43365723883076546;-0.14799624681472778
0.07249519166960594,0.25640479366387586,0.9767985098171313,0.3118759255601401;-0.15848033130168915
0.013282182792468076,0.36708377501963024,0.997715576682101,0.31367008503781457;-0.14869028329849243
0.06107705143029686,0.3683161580801308,0.9892681223274148,0.35461427725579375;-0.13507278263568878
0.05318372028856766,0.2255756118435185,0.9970875875863703,0.36693503804918703;-0.07616772502660751
0.0033982029711170036,0.318682779808794,0.9534567545332372,0.4456354828620003;-0.1593230962753296
0.012881689779914883,0.4362679531636743,0.9797349071521646,0.3245377661157308;-0.1259954422712326
0.0410311133050606,0.3996884705862594,0.9479639833665017,0.3108287634065722;-0.159666508436203
0.10134142321901467,0.37990728642593885,0.9909553998448236,0.2623550768066615;-0.13388440012931824
0.03368040967878993,0.39786050728365674,0.9882837537379403,0.288615042275849;-0.12712082266807556
0.18128505277646662,0.35641647050299713,0.9805002074069077,0.2496509949028235;-0.14382611215114594
0.00019499808467635845,0.29435040843741006,0.9759622937971079,0.47212276421926647;-0.154464989900589
0.0007973211707655228,0.29141726445364513,0.934694329842594,0.3344906644851108;-0.11911164224147797
0.1453044212404221,0.3659979979902508,0.9984368094473002,0.30045333697570176;-0.14639230072498322
0.005491163934112319,0.3322605790801781,0.9802580883489306,0.28102640790892297;-0.1477901041507721
0.10714483234376049,0.33124655743017284,0.9068880742673004,0.39669568719485204;-0.13584084808826447
0.07516453039711671,0.32375306112659985,0.9907636618847318,0.32579507163166943;-0.14620435237884521
0.03368277057527806,0.3707880302998302,0.9955391071598316,0.3265998944463523;-0.15689526498317719
0.1380801638678436,0.3750067050598511,0.9965516768856808,0.32923357292140143;-0.15563087165355682
0.07330510887403904,0.2684140579139924,0.9078080401605947,0.23571694888794548;-0.11960607767105103
0.27998773075679845,0.10114750206889472,0.9998148619465154,0.3743983492109578;-0.1607256382703781
0.15998660063262987,0.21544867531336515,0.979035459504059,0.33922683989728053;-0.1285686492919922
0.014202371209489778,0.39626112167527583,0.8960276260502564,0.2788743892337687;-0.1350216120481491
4.036314369403212e-05,0.32810469463608083,0.9913713128786111,0.444442823854715;-0.15879850089550018
0.12063440599480815,0.31338395251185786,0.8847462503750964,0.2714309545118948;-0.12483632564544678
0.004037094619409654,0.3607174860376956,0.9444395924737943,0.3910766244533189;-0.205239936709404
0.02015694287989027,0.17680961189496575,0.9692503365070136,0.39373889213747126;-0.15457135438919067
0.0859229986168577,0.344109896947342,0.7695686745107372,0.22903974834777763;-0.11626891791820526
0.0515369689848765,0.38119375172339615,0.8003637650625788,0.17927522315755706;-0.15466906130313873
0.19751076938537387,0.2875761473648291,0.8048694575726926,0.3266141127514056;-0.15553253889083862
0.16243057634659214,0.2925668712068991,0.8660086982728,0.32910174814156445;-0.11627957224845886
0.14834564438904402,0.29038320478907853,0.8307950939621451,0.11244506142174704;-0.17549608647823334
0.16902245595456605,0.42421366496940066,0.9937985951716874,0.33674961384632185;-0.1178463026881218
0.0011208359063988283,0.3061493977480888,0.9999590731703731,0.37203659186309024;-0.10607673972845078
0.03923044015196961,0.3436740240019628,0.7880276144158471,0.23076755319287223;-0.10525970160961151
0.1381526288132621,0.2232722487603481,0.9324720260446142,0.24786435039472876;-0.1452544629573822
0.08514967281390104,0.3935375341518533,0.9505986987922648,0.280198564115682;-0.11179708689451218
0.05345211664590441,0.4245717651490128,0.8301331373012464,0.2701209757984028;-0.13360151648521423
0.06061827176026327,0.34497249628964927,0.777330119072703,0.32899718813094425;-0.14540772140026093
0.005823893744959886,0.36592688442029625,0.797587785681964,0.3307329211003637;-0.15968400239944458
0.057766266336099076,0.28750384158800674,0.9916872874148551,0.2956842744274467;-0.1490754336118698
0.015110807675343573,0.3512024024013551,0.8565721913935483,0.33828361339605195;-0.14572472870349884
0.0002806487157079827,0.24368229052970614,0.924413878246885,0.323849563265045;-0.12444694340229034
0.19050649618195437,0.2587650099266623,0.8806244560421735,0.32346399361141465;-0.14339059591293335
0.01747005488047252,0.3368759869979994,0.8137589938781739,0.16535599345157437;-0.1568983644247055
0.06142035693777308,0.29884603345948463,0.9211981289971916,0.34253723589338125;-0.15464052557945251
0.024114226829220247,0.3215833305042448,0.9973084777081005,0.33695193954673164;-0.1456945240497589
0.02344197702981834,0.3516042149650122,0.9918272374244945,0.2754539443579048;-0.08552084863185883
0.091968089166455,0.3301894112636043,0.9909692454003199,0.3269390021655273;-0.1276721954345703
0.019515613226281293,0.4508249870381893,0.886933026278478,0.3021489818843853;-0.21053217351436615
0.24211480878231206,0.4431796747879331,0.9990277810304842,0.2857802947764988;-0.14470264315605164
0.02307368166105801,0.22521294297703404,0.9380526200712059,0.24046130030941593;-0.14368362724781036
0.14226742301937612,0.301080580867614,0.9983739813974363,0.2878707367084058;-0.14326508343219757
0.017801028968247073,0.39773453809082543,0.8473434703544753,0.18016959813290578;-0.14625392854213715
0.008014106757011084,0.3269114989352106,0.9780753858921024,0.3162127998027914;-0.1476101279258728
0.07371655030269664,0.1681063954980623,0.9881008532569538,0.348660030644785;-0.11799809336662292
0.10648676285544662,0.2566452542687926,0.8990488524789471,0.34464760318863885;-0.10636763274669647
0.005963527188752938,0.3655520805192339,0.9382746092198667,0.27372819640654267;-0.14486856758594513
0.031939723614933475,0.37077969972710645,0.9987235682062079,0.29687985909509906;-0.15953972935676575
0.10990817452587016,0.43443460403697204,0.9985688306634802,0.3650126752279591;-0.1433604657649994
0.24259919647477263,0.2502482025900372,0.715253197836293,0.37759675157153627;-0.15849633514881134
0.09242282525768848,0.30145038267436947,0.9914963005426124,0.3365846602192707;-0.14546938240528107
0.37535828070261695,0.2855783571729167,0.582498593007821,0.4087706074331042;-0.17169515788555145
0.33146953410670155,0.2949334975075862,0.8250843224546913,0.4177491591307988;-0.13516788184642792
0.11152999461440863,0.15725249512347267,0.9982585162208202,0.371976276615544;-0.1462395191192627
0.005509270793972629,0.3709199402948503,0.8240029991279305,0.3302831477806131;-0.15927313268184662
0.36579045208890887,0.2580271177107071,0.7906542538737544,0.32997112508082804;-0.1583799570798874
0.05788271734483098,0.14232555697200952,0.9771953637424958,0.3684768223425242;-0.14597298204898834
0.17701031873786477,0.20556308706322224,0.836164271230158,0.46581408531969015;-0.15781645476818085
0.0942222375034861,0.21129516580546953,0.9879001420875139,0.2519439833872942;-0.12743663787841797
0.6577724462473661,0.3430567640778598,0.8014864468056493,0.48081039173509166;-0.10677561908960342
0.07846371404909222,0.33039799083669186,0.995489549199,0.3608659473516841;-0.1376221776008606
0.5741117461882745,0.3604324028716315,0.8872376269051498,0.31126260494762514;-0.1346241980791092
0.17714683146977694,0.3486729946278816,0.9989954641399422,0.29876455121641066;-0.15752370655536652
0.10421400172347897,0.09724969582984275,0.7688099172022227,0.4217743726727933;-0.11839473992586136
0.5098663239697329,0.3359180930335049,0.7257109177979795,0.47548810188645274;-0.15726135671138763
0.32038014838090967,0.3345765079164607,0.9604556706417048,0.3691936045798766;-0.13641460239887238
0.27932438841984897,0.2131805163660326,0.9713295031448114,0.29581032910594784;-0.11896088719367981
0.2549603776569225,0.1489607104555059,0.6486928228594029,0.4594352770695591;-0.11843492835760117
0.49693355098617153,0.2763619836842234,0.6350799877964934,0.4974844740996953;-0.13509999215602875
0.3348070609458844,0.3287777058630549,0.9101006537400574,0.3795070190876756;-0.12492022663354874
0.8765867147913767,0.3420132918205781,0.743924714367521,0.4791923663191393;-0.1584685891866684
0.5300368193834935,0.22821634151886544,0.8293947735631846,0.47462495736301613;-0.1537235975265503
0.5348135505553595,0.27949413020718783,0.8791663410886552,0.42752115303738825;-0.1255747526884079
0.0026837090076122275,0.3272122846660543,0.955060826478921,0.3636697400988468;-0.1458597183227539
0.04864211520480682,0.0620467716928135,0.9999768963460074,0.30121852462870435;-0.11738114058971405
0.1793264984433804,0.36332702441163695,0.996840374933824,0.2577459464095865;-0.12448594719171524
0.8025863487493827,0.19631256220588417,0.5793037468511049,0.47429761009922355;-0.18753735721111298
0.2096138808230883,0.3218759910848952,0.9869537565639966,0.3400737525775769;-0.15499740839004517
0.2509605596584755,0.026656411079104703,0.560495428783583,0.4797276238763759;-0.1575087159872055
0.20858826040426492,0.09798569746462875,0.7646710685440032,0.4279803619980663;-0.13520285487174988
0.494226889883399,0.42408950406476215,0.8970746538457559,0.23304701208139111;-0.13551212847232819
0.34871330840289305,0.27617970435402145,0.9790516657840203,0.4151638526603604;-0.13370157778263092
0.40334579880066224,0.0830244106313487,0.6933151120858163,0.39913118308265416;-0.15889078378677368
0.2411308700131161,0.3148276046451963,0.991379623999956,0.27241271798561184;-0.1337612122297287
0.001195973302403365,0.1686200272698392,0.9940793584314507,0.2387067559439321;-0.1257261037826538
0.018505370951665556,0.08372392027079484,0.9939196017904679,0.17875110071326328;-0.13630862534046173
0.0014601647468455538,0.13134268066147972,0.9949214995335787,0.1829124071010796;-0.11862051486968994
0.38801087193488015,0.15364925299985444,0.7597604781257576,0.4827783124052272;-0.12696225941181183
0.35608412410686163,0.33497267338365755,0.9428325122162204,0.2658539164295478;-0.1550922691822052
0.09529740215986246,0.12751893622790814,0.8971903611764178,0.38067213682957834;-0.1449974775314331
0.2041644056127294,0.20476314227575135,0.9991750642548828,0.30363231420564196;-0.14270882308483124
0.2159004561345018,0.02106131273738356,0.8409480248883621,0.15943598666266479;-0.10544593632221222
0.21810495624018583,0.25030688595619827,0.9991327188001453,0.16004915030551292;-0.13457760214805603
0.00434125397963383,0.005948023475891514,0.9992281272428273,0.28193420814896497;-0.08574390411376953
0.05847548108112316,0.32276401611652245,0.8719827754287821,0.09591848515734125;-0.17172691226005554
0.3572211740154232,0.1609822546338227,0.9244891777818617,0.20775297700224804;-0.1246357187628746
0.6148191393773479,0.042047316265607794,0.6094277002093318,0.15512141459889872;-0.14573229849338531
0.0319998552853708,0.05122008847303028,0.5974045492769697,0.39853470688289516;-0.1371704339981079
0.0013094327105573533,0.03366417532639334,0.9761504861272426,0.1998841059118811;-0.13249178230762482
0.5260762051093015,0.0013876430208509347,0.9649341655471061,0.12568263369039523;-0.1441611498594284
0.041003589201899227,0.15450159243066264,0.9941387414678328,0.07828016577470953;-0.11688511818647385
0.008500729132874441,0.12379213147032599,0.9987585073510575,0.15441235177344625;-0.1361606866121292
0.19831225037253197,0.11759119765619586,0.9782811396665753,0.35905803560235905;-0.10633143037557602
0.02966113494350156,0.23751570026574403,0.9895258432852033,0.03281763689792059;-0.13568948209285736
0.19691586737833378,0.30923729466792793,0.9971803488608413,0.15325505293403074;-0.12496629357337952
0.24134744983604808,0.07998088483299025,0.9889219423573719,0.25376601552796785;-0.11391966044902802
0.03478439724214794,0.07576950059846133,0.9974448533373086,0.20765230610062024;-0.16921181976795197
0.5518962818064164,0.15598225783178804,0.7340784297973311,0.17116396591057603;-0.17099307477474213
0.251744653301643,0.16907236399134498,0.9944877207897855,0.1857388486319992;-0.12252915650606155
3.0587672700888846e-05,0.26218901651423343,0.976813678339669,0.22411518170392253;-0.14589852094650269
0.21159896539857054,0.0036016297034636244,0.6536989576935557,0.423109827378657;-0.10512306541204453
0.3128755023009563,0.1160216051756554,0.6337827998491175,0.39983022596376505;-0.15727876126766205
0.14730399717723028,0.01763087223438307,0.9967028648988006,0.14026057497606603;-0.14610053598880768
0.24221305583049527,0.24258665528445528,0.9987012646592462,0.37245023651535913;-0.11577823758125305
0.036833323405581105,0.007409777935733013,0.9880900313489083,0.1155289706730841;-0.1453995555639267
0.04906861341577397,0.15307687884820398,0.9529409168712928,0.20376042800843075;-0.15656030178070068
0.23709354315470055,0.11136913368396467,0.9816379676729483,0.35161612693550437;-0.13624149560928345
0.06384640363651528,0.10692429667798903,0.999958718647724,0.12315720483215353;-0.13399621844291687
0.015248138282845174,0.04142937216965639,0.9980040073721738,0.1886956460617345;-0.14299102127552032
0.0034427076852351483,0.10258678194039758,0.9903068152007201,0.26343433203211253;-0.10940238833427429
0.01705495709125558,0.1592591659433231,0.9976642924779492,0.2252065187108131;-0.1592683643102646
0.10185023155142664,0.15788074403214356,0.9802984673048437,0.24736110536107436;-0.11085069924592972
0.10060523002748789,0.084162316869693,0.871035082332256,0.11327725340146577;-0.13425911962985992
0.0011585987591970711,0.08865550984289465,0.9068480041970609,0.1398479909066369;-0.1286650449037552
0.11801549344272455,0.14973460126110344,0.781420134931105,0.3574009955533032;-0.11113204061985016
0.370884123101543,0.11552197437437749,0.9928640202719817,0.11662440531019203;-0.13565880060195923
0.11281340618381434,0.11460912049230168,0.9487778308551428,0.2722477709950736;-0.14463675022125244
0.057110059811294134,0.19924687768442248,0.7998332783611033,0.19683447985778513;-0.110858254134655
0.00140516978314924,0.37535746455888386,0.7059854644207064,0.21876781135923362;-0.18845704197883606
0.0003884512632013778,0.14165540633387316,0.9842166809190858,0.3431070328515041;-0.14658206701278687
0.00029461496769832903,0.1255909401600571,0.9998070166393785,0.38493081595209067;-0.15770167112350464
0.10029572807147924,0.16868330585611538,0.9949008089720979,0.2636922114454118;-0.11557924002408981
0.01399325759919093,0.14782337210101065,0.9182965054417758,0.17778330875567383;-0.11126615107059479
0.015001326292271485,0.3078338194510464,0.9306604868675122,0.22197720535849375;-0.08644190430641174
0.09025665626716337,0.16488309220895153,0.7600239017856313,0.22991673790388456;-0.1712169051170349
0.1683024377868113,0.40700430010537125,0.8777032261328632,0.32936576144692753;-0.18780936300754547
0.003837785979683026,0.12563101305142688,0.9800794198252397,0.24616308989301527;-0.12965813279151917
0.011363936418107274,0.13135307977336555,0.9386694263184041,0.06549017964947765;-0.08485280722379684
